code;code_source;date;nom_saisie;nom_retenu;status;niche;pays;region;ville;lieux dit;utm;utm1;utm10;latitude;longitude;altitude;mode_lecture;precision;precision.m;type_acquisition ;nom_observateur;orga_observateur;nom_bdd;auteur;annee_publication;titre_publication;revue;confidentialite;nom_fournisseur;organisation;Indigenat_population;nb.ind;surface_patch;abondance_rarete;description.hab;corinne;direct_hab;ordre.phyto;association;remarque.hab;comment
ls_3434;908052;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EOURRES; ;;;;44,20013;5,70156;1247;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3435;908053;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EOURRES; ;;;;44,20913;5,70156;1075;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3436;908058;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SIGOYER; ;;;;44,48362;5,93781;1336;;Lieudit;2500;Relev_ de terrain;KERGUELEN Michel;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3437;908105;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SIGOYER; ;;;;44,49712;5,94232;1679;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3438;908110;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SIGOYER; ;;;;44,49712;5,94906;1679;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3439;908126;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAVOURNON; ;;;;44,45662;5,78481;827;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_344;419312;11/06/97;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;BEAUMONT-EN-DIOIS;;;;;44,55869;5,45289;1012;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_3440;908142;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GAP; ;;;;44,62762;6,03907;1876;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3441;908143;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GAP; ;;;;44,62762;6,03907;1876;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3442;908217;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;DEVOLUY; ;;;;44,65912;5,95131;1420;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3443;908269;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROSANS; ;;;;44,40037;5,45855;845;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3444;908600;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHE-DES-ARNAUDS; ;;;;44,57362;6,00532;1285;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3445;908601;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GAP; ;;;;44,60287;6,06157;1420;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3446;909777;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;VENTAVON; ;;;;44,36437;5,88831;602;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3447;909813;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EPINE; ;;;;44,46337;5,60031;1611;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3448;911669;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,58937;6,14932;1100;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3449;911670;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,60063;6,14707;1263;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_345;419315;11/06/97;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;BEAUMONT-EN-DIOIS;;;;;44,56991;5,46583;798;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_3450;911679;01/01/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,58262;6,14257;814;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3451;914896;12/06/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GAP; ;;;;44,59612;6,13132;1113;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Lande thermophile et Brometum m_sophile  ;;;;;;
ls_3452;915113;20/07/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,58937;6,14932;1100;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Xerobrometum sur caillou calcaire  ;;;;;;
ls_3453;915114;20/07/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,60063;6,14707;1263;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Lande ˆ Genêt cendr_  ;;;;;;
ls_3454;915115;20/07/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,60287;6,14257;1263;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Lande et pelouse sèche - Xerobrometum  ;;;;;;
ls_3455;915121;20/07/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;44,58262;6,14257;814;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse rocailleuse d_grad_e  ;;;;;;
ls_3456;915127;06/08/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAINT-LAURENT-DU-CROS; ;;;;44,64787;6,09082;1127;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse p‰tur_e  ;;;;;;
ls_3457;915210;27/05/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTGARDIN; ;;;;44,54662;6,21008;781;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse sèche  ;;;;;;
ls_3458;915427;19/06/92;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;VALSERRES; ;;;;44,49487;6,14482;693;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Friche et haie  ;;;;;;
ls_3459;1437;1993/0/0;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SALVEZINES;BAC ESTABLE Vers la Soula-est;;;;42,77907;2,28088;1299;;Lieudit;2500;Bibliographie;DIGUET Andr_;;Silene;DIGUET A.  1994 Excursion au pla de bas estable et en foret d'en malo (Aude). Bull. Soc. Hist. Nat. B_ziers, 14;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Garride  ;;;;;;
ls_346;419394;06/07/97;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VILLEPERDRIX;;;;;44,4781;5,28514;1169;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_3460;5787;31/05/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CLAT; Les Pijols, Sud de la Serre;;;;42,79084;2,16795;1313;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3461;71805;27/08/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CASSAGNOLES;CRETE DE TARIGOULE ;;;;43,38688;2,57763;745;;Lieudit;2500;Relev_ de terrain;MOLINA James;;Silene;;;;;usage_restreint;;CBN Med;;;;;  ;;;;;;
ls_3462;199303;06/06/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CAUSSOLS; Arrêt ˆ la cote 1134 m --> GR 4 en direction de la Colle du Maçon.;;;;43,72429;6,90484;1143;;Lieudit;2500;Notes manuscrites;SALANON Robert;;Silene;SALANON R. 1993 Notes manuscrites in_dites de Robert Salanon. Carnet de terrain n¡39. Copie d_pos_e au CBNMP, Porquerolles.;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3463;199725;08/07/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GOURDON;"BOIS DE GOURDON Revers Nord (d_laiss_ de la route);Reconnaissance sortie Soc.bot.suisse";;;;43,70794;6,96531;621;;Lieudit;2500;Notes manuscrites;SALANON Robert;;Silene;SALANON R. 1994 Notes manuscrites in_dites de Robert Salanon. Carnet de terrain n¡40. Copie d_pos_e au CBNMP, Porquerolles.;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;Fleurs/Spores;
ls_3464;199728;08/07/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GREOLIERES;"PIC DE FOURNEUBY Adret du Pic de Fourneuby (grande ligne droite ; possible de garer.;Reconnaissance sortie Soc.bot.suisse";;;;43,82117;6,88065;1387;;Lieudit;2500;Notes manuscrites;SALANON Robert;;Silene;SALANON R. 1994 Notes manuscrites in_dites de Robert Salanon. Carnet de terrain n¡40. Copie d_pos_e au CBNMP, Porquerolles.;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3465;199730;08/07/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;AIGLUN;" Point de vue. Ubac;Reconnaissance sortie Soc.bot.suisse";;;;43,83131;6,93722;1387;;Lieudit;2500;Notes manuscrites;SALANON Robert;;Silene;SALANON R. 1994 Notes manuscrites in_dites de Robert Salanon. Carnet de terrain n¡40. Copie d_pos_e au CBNMP, Porquerolles.;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3466;209519;06/06/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CAUSSOLS;COLLE DES MACONS Fentes de rochers.;;;;43,71427;6,88486;1294;;Lieudit;2500;Relev_ de terrain;MEDAIL Fr_d_ric;;Silene;;;;;usage_restreint;;CBN Med;;;;;  ;;;;;;
ls_3467;209532;16/07/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;TENDE;COL DE TENDE Pente sud.;;;;44,14868;7,56201;1722;;Lieudit;2500;Relev_ de terrain;MEDAIL Fr_d_ric;;Silene;;;;;usage_restreint;;CBN Med;;;;;  ;;;;;;
ls_3468;891887;03/06/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BLIEUX; ;;;;43,88288;6,36984;1094;;Lieudit;2500;Relev_ de terrain;BOUCHER Christian;;Silene;;;;;usage_restreint;R_seau botanistes CBNA;CBN Med;;;;;Bois, prairies de fauche, frutic_es, ancien p‰turage  ;;;;;;
ls_3469;891959;11/06/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAINT-ANDRE-LES-ALPES; ;;;;43,92227;6,50596;1273;;Lieudit;2500;Relev_ de terrain;BOUCHER Christian;;Silene;;;;;usage_restreint;R_seau botanistes CBNA;CBN Med;;;;;P‰turage, pelouse, boquetaux de pin sylvestre  ;;;;;;
ls_347;419395;06/07/97;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VILLEPERDRIX;;;;;44,47771;5,28435;1169;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_3470;891962;22/05/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;VAL-DE-CHALVAGNE; ;;;;43,88627;6,76247;970;;Lieudit;2500;Relev_ de terrain;BOUCHER Christian;;Silene;;;;;usage_restreint;R_seau botanistes CBNA;CBN Med;;;;;Bois de pin sylvestre ubac - Fourr_ ˆ Genista cinerea adretÊ- Bancaou abandonn_ - Roubines-  ;;;;;;
ls_3471;909961;01/01/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROSANS; ;;;;44,37787;5,44954;569;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3472;911066;01/01/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAVOURNON; ;;;;44,41162;5,80506;749;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3473;911105;01/01/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;FAURIE; ;;;;44,60961;5,7578;1891;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3474;911165;01/01/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTMAUR; ;;;;44,60737;5,89281;1665;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3475;911314;01/01/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;RABOU; ;;;;44,62312;6,02106;1608;;Lieudit;2500;Relev_ de terrain;SALOMEZ Pierre;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3476;911595;01/01/93;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GLAIZIL; ;;;;44,73562;5,96932;1398;;Lieudit;2500;Relev_ de terrain;DAVIN Jean-Pierre;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
ls_3477;8957;18/05/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ARAGON; Ruisseau de la Valette (sentier botanique);;;;43,30065;2,29278;251;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3478;72067;31/05/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BRISSAC;LES RECLAUSES ;;;;43,88567;3,72325;160;;Lieudit;2500;Relev_ de terrain;MOLINA James;;Silene;;;;;usage_restreint;;CBN Med;;;;;  ;;;;;;
ls_3479;72106;20/05/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAINT-CHINIAN;TOULOUBRE Pente marneuse en exposition nord;;;;43,41161;2,90605;167;;Lieudit;2500;Relev_ de terrain;MOLINA James;;Silene;;;;;usage_restreint;;CBN Med;;;;;  ;;;;;;
ls_348;419408;06/07/97;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VILLEPERDRIX;;;;;44,43935;5,3116;625;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_3480;92797;17/06/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CASSAGNOLES;RASES Masnaguine : sur une colline [Au vu des espèces, correspond certainement au lieu-dit Rasès, le relev_ suivant, r_alis_ plus haut, devant correspondre au lieu-dit Tarigoule (R_f. 12254 p. 86). FA CBNMP];;;;43,38535;2,59001;719;;Lieudit;2500;Notes manuscrites;ANONYME ;;Silene;A.M.B.H.H.C.  1994 Carnet de terrain. Ass. Myc. Bot. H_rault et Hauts Cantons, manuscrit, 2;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;ruisseau  ;;;;;;
ls_3481;128601;1994/0/0;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PRATS-DE-MOLLO-LA-PRESTE;CORTAL CREMAT ;;;;42,42356;2,40869;1312;;Lieudit;2500;Bibliographie;BALAYER Monique;;Silene;BALAYER M. & al. 1994 Massif du Canigou. Inventaire floristique des s_ries domaniales. Soci_t_ Catalane de Botanique et d'Ecologie V_g_tale, CEN-LR. Rapport;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;  ;;;;;;
ls_3482;194529;22/06/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CAUSSOLS; Route de Thorenc;;;;43,74591;6,87964;1138;;Lieudit;2500;Notes manuscrites;SALANON Robert;;Silene;SALANON R. 1995 Notes manuscrites in_dites de Robert Salanon. Carnet de terrain n¡41. Copie d_pos_e au CBNMP, Porquerolles.;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3483;194530;22/06/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CAUSSOLS; Col de la Sine --> de Calerne;;;;43,75926;6,86218;1105;;Lieudit;2500;Notes manuscrites;SALANON Robert;;Silene;SALANON R. 1995 Notes manuscrites in_dites de Robert Salanon. Carnet de terrain n¡41. Copie d_pos_e au CBNMP, Porquerolles.;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3484;198010;08/08/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAINT-AUBAN;COL DE BLEINE Forêt domaniale. Embranchement vers Gr_olières.;;;;43,81349;6,80139;1423;;Lieudit;2500;Relev_ de terrain;MEDAIL Fr_d_ric;;Silene;;;;;usage_restreint;;CBN Med;;;;;Clairière parmi la pinède sylvestre, pelouse rocailleuse avec sapins adultes très rares autour.  ;;;;;;
ls_3485;889735;16/06/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SENEZ; ;;;;43,93914;6,25733;1012;;Lieudit;2500;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pinède de pins noirs.  ;;;;;;
ls_3486;890260;1994/0/0;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;THORAME-HAUTE; ;;;;44,12139;6,62184;1483;;Lieudit;2500;Relev_ de terrain;OFFICE NATIONAL DES FORETS (04);;Silene;;;;;usage_restreint;OFFICE NATIONAL DES FORETS;CBN Med;;;;;Lande ˆ Genista cinerea et Lavandula officinalis  ;;;;;;
ls_3487;890272;1994/0/0;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;THORAME-HAUTE; ;;;;44,12139;6,62184;1483;;Lieudit;2500;Relev_ de terrain;OFFICE NATIONAL DES FORETS (04);;Silene;;;;;usage_restreint;OFFICE NATIONAL DES FORETS;CBN Med;;;;;Pelouse ˆ Astragalus sempervirens  ;;;;;;
ls_3488;891871;09/06/94;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;UBRAYE; ;;;;43,89077;6,64097;1652;;Lieudit;2500;Relev_ de terrain;BOUCHER Christian;;Silene;;;;;usage_restreint;R_seau botanistes CBNA;CBN Med;;;;;Bois de chênes pubescents, frutic_es, roubine sur terrain marno-calcaire, calcaire  ;;;;;;
ls_3489;2061;21/05/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;AUDE;" Partie orientale du plateau de Malportel.;Vaste garrigue.;[2 communes : Montolieu, Moussoulens].";;;;43,30667;2,2623;288;;Lieudit;2500;Bibliographie;BARREAU Dominique;;Silene;BARREAU D.  1995 Groupe botanique - Compte-rendu d'activit_ pour l'ann_e 1995. Bull. Soc. Et. Sci. Aude, Tome XCVIII;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;  ;;;;;;
ls_349;419421;10/07/97;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;ROMEYER;;;;;44,82866;5,45443;1541;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_3490;2066;21/05/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;AUDE;"PLATEAU DE MALPORTEL Partie orientale du plateau de Malportel;[2 communes : Montolieu, Moussoulens]";;;;43,30776;2,25846;288;;Lieudit;2500;Bibliographie;BARREAU Dominique;;Silene;BARREAU D.  1995 Groupe botanique - Compte-rendu d'activit_ pour l'ann_e 1995. Bull. Soc. Et. Sci. Aude, Tome XCVIII;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;  ;;;;;;
ls_3491;2071;25/06/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;AUDE;"OURTHIZET Tourruges - Col de Seillis - Col des Escouillades;[Communes concern_es : Mazuby, Campagna-de-Saulx, M_rial]";;;;42,76911;2,02341;1820;;Lieudit;2500;Bibliographie;BARREAU Dominique;;Silene;BARREAU D.  1995 Groupe botanique - Compte-rendu d'activit_ pour l'ann_e 1995. Bull. Soc. Et. Sci. Aude, Tome XCVIII;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;  ;;;;;;
ls_3492;7441;25/06/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;NIORT-DE-SAULT;OURTISET Ourtiset, col des Escouillades, crête;;;;42,77027;2,01915;1820;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3493;8377;01/06/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MASSAC;MATEFAGINE ;;;;42,91883;2,54263;773;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3494;8396;04/07/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ARQUES; Lac - Village;;;;42,94752;2,37469;375;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3495;8406;01/06/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BOUISSE;MILOBRE DE BOUISSE ;;;;43,00628;2,45489;798;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3496;8413;01/06/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MASSAC;MILOBRE DE MASSAC ;;;;42,91595;2,52458;829;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3497;8959;13/05/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ARAGON;LES CAPITELLES ;;;;43,30955;2,30129;300;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3498;8963;22/03/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CONQUES-SUR-ORBIEL;FONT-JUVENAL ;;;;43,2988;2,34185;212;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
ls_3499;8975;21/05/95;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTOLIEU;MALPORTEL ;;;;43,30892;2,2457;312;;Lieudit;2500;Relev_ de terrain;BARREAU Dominique;;Silene;;;;;usage_restreint;R_seau des botanistes amateurs;CBN Med;;;;;  ;;;;;;
