"code.pop";"sp.name";"date";"x";"y";"precision";"source"
"4243";"ls_4818";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00919;44.62505;30;"CBN Med"
"4244";"ls_4819";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00813;44.62523;30;"CBN Med"
"4245";"ls_482";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/07/97";5.54655;44.99395;10;"CBN Alpin"
"4246";"ls_4820";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00741;44.62856;30;"CBN Med"
"4247";"ls_4821";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00522;44.62262;30;"CBN Med"
"4248";"ls_4822";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.01219;44.6237;30;"CBN Med"
"4249";"ls_4823";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.01241;44.64585;30;"CBN Med"
"4250";"ls_4824";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00348;44.6561;30;"CBN Med"
"4251";"ls_4825";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00388;44.65593;30;"CBN Med"
"4252";"ls_4826";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00142;44.6399;30;"CBN Med"
"4253";"ls_4827";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.00184;44.63972;30;"CBN Med"
"4254";"ls_4828";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.0152;44.61911;30;"CBN Med"
"4255";"ls_4829";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.01193;44.61471;30;"CBN Med"
"4256";"ls_483";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/07/97";5.65982;44.73566;10;"CBN Alpin"
"4257";"ls_4830";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";5.97081;44.61497;30;"CBN Med"
"4258";"ls_4831";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";5.96655;44.6156;30;"CBN Med"
"4259";"ls_4832";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.03916;44.61363;30;"CBN Med"
"4260";"ls_4833";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.0397;44.61129;30;"CBN Med"
"4261";"ls_4834";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";6.02647;44.60264;30;"CBN Med"
"4262";"ls_4835";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";5.98386;44.63882;30;"CBN Med"
"4263";"ls_4836";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2002/0/0";5.98188;44.64008;30;"CBN Med"
"4264";"ls_4837";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/05/02";6.43883;43.94896;30;"CBN Med"
"4265";"ls_4838";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/05/02";6.43883;43.94896;30;"CBN Med"
"4266";"ls_4839";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/02";6.16993;43.935;30;"CBN Med"
"4267";"ls_484";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/07/97";5.64856;44.72898;10;"CBN Alpin"
"4268";"ls_4840";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/05/02";6.22696;43.82597;30;"CBN Med"
"4269";"ls_4841";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"06/10/02";6.19026;43.85749;30;"CBN Med"
"4270";"ls_4842";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/01/02";6.1423;43.96193;30;"CBN Med"
"4271";"ls_4843";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/03/02";5.8523;43.7235;30;"CBN Med"
"4272";"ls_4844";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"17/04/02";5.58057;43.8732;30;"CBN Med"
"4273";"ls_4845";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/05/02";6.43718;43.94932;30;"CBN Med"
"4274";"ls_4846";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/06/02";5.8318;43.89479;30;"CBN Med"
"4275";"ls_4847";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/06/02";5.63894;43.9808;30;"CBN Med"
"4276";"ls_4848";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/07/02";6.49957;44.23058;30;"CBN Med"
"4277";"ls_4849";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/08/02";6.57041;44.18172;30;"CBN Med"
"4278";"ls_485";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/07/97";5.65301;44.72341;10;"CBN Alpin"
"4279";"ls_4850";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/09/02";6.15069;44.14634;30;"CBN Med"
"4280";"ls_4851";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/09/02";5.56192;44.12898;30;"CBN Med"
"4281";"ls_4852";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/09/02";6.35436;44.04298;30;"CBN Med"
"4282";"ls_4853";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"17/06/02";5.79264;43.97736;30;"CBN Med"
"4283";"ls_4854";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/02/02";6.23103;43.82754;30;"CBN Med"
"4284";"ls_4855";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/02/02";6.25256;43.81529;30;"CBN Med"
"4285";"ls_4856";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/04/02";6.0712;43.9732;30;"CBN Med"
"4286";"ls_4857";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/04/02";5.58368;43.85187;30;"CBN Med"
"4287";"ls_4858";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/05/02";6.22964;43.80403;30;"CBN Med"
"4288";"ls_4859";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/11/02";6.19519;43.81319;30;"CBN Med"
"4289";"ls_486";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/07/97";5.65518;44.72326;10;"CBN Alpin"
"4290";"ls_4860";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/12/02";6.19223;43.8551;30;"CBN Med"
"4291";"ls_4861";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/08/02";6.25306;43.80706;30;"CBN Med"
"4292";"ls_4862";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/09/02";6.35492;43.78672;30;"CBN Med"
"4293";"ls_4863";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/08/02";6.264;43.80865;30;"CBN Med"
"4294";"ls_4864";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/09/02";6.1487;44.14679;30;"CBN Med"
"4295";"ls_4865";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/02";6.25579;43.89821;30;"CBN Med"
"4296";"ls_4866";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/02";6.25579;43.89821;30;"CBN Med"
"4297";"ls_4867";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/05/02";0.70122;43.46167;30;"CBN Med"
"4298";"ls_4868";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/05/03";6.807;43.67966;30;"CBN Med"
"4299";"ls_4869";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/03";7.06748;44.03792;30;"CBN Med"
"4300";"ls_487";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/06/97";5.63565;44.74016;10;"CBN Alpin"
"4301";"ls_4870";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/03";7.07252;44.03433;30;"CBN Med"
"4302";"ls_4871";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/04/03";5.57764;43.53315;30;"CBN Med"
"4303";"ls_4872";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"29/04/03";5.57614;43.53177;30;"CBN Med"
"4304";"ls_4873";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/06/03";5.66292;43.54491;30;"CBN Med"
"4305";"ls_4874";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/06/03";5.65837;43.54138;30;"CBN Med"
"4306";"ls_4875";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/06/03";5.66295;43.53867;30;"CBN Med"
"4307";"ls_4876";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/06/03";5.66728;43.53903;30;"CBN Med"
"4308";"ls_4877";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/06/03";5.67433;43.54574;30;"CBN Med"
"4309";"ls_4878";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/05/03";5.6403;43.53779;30;"CBN Med"
"4310";"ls_4879";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/05/03";5.65396;43.54124;30;"CBN Med"
"4311";"ls_488";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/93";5.80633;44.75981;10;"CBN Alpin"
"4312";"ls_4880";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"31/05/03";5.44452;43.39691;30;"CBN Med"
"4313";"ls_4881";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"31/05/03";5.44129;43.39634;30;"CBN Med"
"4314";"ls_4882";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"17/05/03";5.57627;43.53969;30;"CBN Med"
"4315";"ls_4883";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/03";5.82537;43.69977;30;"CBN Med"
"4316";"ls_4884";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.3854;43.72825;30;"CBN Med"
"4317";"ls_4885";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"06/07/03";6.60341;43.72305;30;"CBN Med"
"4318";"ls_4886";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"03/08/03";6.43854;43.59282;30;"CBN Med"
"4319";"ls_4887";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/05/03";6.15352;43.36485;30;"CBN Med"
"4320";"ls_4888";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/03";5.62364;43.74755;30;"CBN Med"
"4321";"ls_4889";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/03";5.61734;43.74438;30;"CBN Med"
"4322";"ls_489";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/93";5.74706;44.75295;10;"CBN Alpin"
"4323";"ls_4890";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"2003/5/0";5.44591;43.81917;30;"CBN Med"
"4324";"ls_4891";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/03/03";5.19449;44.03791;30;"CBN Med"
"4325";"ls_4892";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/05/03";5.19754;44.03796;30;"CBN Med"
"4326";"ls_4893";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/05/03";5.19607;44.03771;30;"CBN Med"
"4327";"ls_4894";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/05/03";5.1992;44.03394;30;"CBN Med"
"4328";"ls_4895";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/03/03";5.19851;44.0349;30;"CBN Med"
"4329";"ls_4896";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/05/03";5.20013;44.03304;30;"CBN Med"
"4330";"ls_4897";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"30/05/03";5.2032;44.0265;30;"CBN Med"
"4331";"ls_4898";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/06/03";5.29822;44.00289;30;"CBN Med"
"4332";"ls_4899";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/06/03";5.30968;43.99318;30;"CBN Med"
"4333";"ls_49";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/06/99";6.49196;44.07375;10;"CBN Alpin"
"4334";"ls_490";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/08/98";5.61354;45.08322;10;"CBN Alpin"
"4335";"ls_4900";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/06/03";5.19064;44.01265;30;"CBN Med"
"4336";"ls_4901";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/03";5.18645;44.03664;30;"CBN Med"
"4337";"ls_4902";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/03";5.19074;44.03486;30;"CBN Med"
"4338";"ls_4903";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/05/03";5.42009;44.12751;30;"CBN Med"
"4339";"ls_4904";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/05/03";5.44475;44.08922;30;"CBN Med"
"4340";"ls_4905";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/05/03";5.39228;44.06394;30;"CBN Med"
"4341";"ls_4906";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/03";5.39277;44.064;30;"CBN Med"
"4342";"ls_4907";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/03";5.39269;44.06478;30;"CBN Med"
"4343";"ls_4908";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/03";5.41173;44.13018;30;"CBN Med"
"4344";"ls_4909";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/03";5.43338;44.15046;30;"CBN Med"
"4345";"ls_491";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/08/98";5.61442;45.08438;10;"CBN Alpin"
"4346";"ls_4910";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/03";5.43802;44.12451;30;"CBN Med"
"4347";"ls_4911";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/03";5.4392;44.1249;30;"CBN Med"
"4348";"ls_4912";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/03";5.44687;44.10962;30;"CBN Med"
"4349";"ls_4913";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";5.50741;44.02712;30;"CBN Med"
"4350";"ls_4914";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/03";5.41575;44.1302;30;"CBN Med"
"4351";"ls_4915";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/03";5.43805;44.10198;30;"CBN Med"
"4352";"ls_4916";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/10/03";5.34367;44.17688;30;"CBN Med"
"4353";"ls_4917";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"17/06/03";6.99659;44.06701;30;"CBN Med"
"4354";"ls_4918";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/06/03";6.59327;43.81006;30;"CBN Med"
"4355";"ls_4919";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/06/03";6.56778;43.79666;30;"CBN Med"
"4356";"ls_492";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/08/98";5.61457;45.08577;10;"CBN Alpin"
"4357";"ls_4920";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/03";6.52827;43.83423;30;"CBN Med"
"4358";"ls_4921";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/05/03";6.55913;43.83089;30;"CBN Med"
"4359";"ls_4922";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"03/06/03";6.63775;43.79399;30;"CBN Med"
"4360";"ls_4923";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/05/03";6.57997;44.30035;30;"CBN Med"
"4361";"ls_4924";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/06/03";6.43571;44.43374;30;"CBN Med"
"4362";"ls_4925";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/07/03";6.65279;44.26445;30;"CBN Med"
"4363";"ls_4926";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/03";6.68516;44.25378;30;"CBN Med"
"4364";"ls_4927";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/03";6.68084;44.19045;30;"CBN Med"
"4365";"ls_4928";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/06/03";6.67882;44.21193;30;"CBN Med"
"4366";"ls_4929";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/06/03";6.67857;44.21244;30;"CBN Med"
"4367";"ls_493";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/01/93";5.64373;44.86117;10;"CBN Alpin"
"4368";"ls_4930";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/06/03";6.67811;44.21325;30;"CBN Med"
"4369";"ls_4931";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/06/03";6.6822;44.21285;30;"CBN Med"
"4370";"ls_4932";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/05/03";6.19619;43.85801;30;"CBN Med"
"4371";"ls_4933";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";6.2182;43.90179;30;"CBN Med"
"4372";"ls_4934";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";6.23797;43.90594;30;"CBN Med"
"4373";"ls_4935";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";6.23929;43.90304;30;"CBN Med"
"4374";"ls_4936";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/03";6.24089;43.9028;30;"CBN Med"
"4375";"ls_4937";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/03";6.20142;43.88617;30;"CBN Med"
"4376";"ls_4938";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/03/03";5.57432;43.86129;30;"CBN Med"
"4377";"ls_4939";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/07/03";6.55944;44.13962;30;"CBN Med"
"4378";"ls_494";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/06/98";5.54246;44.82845;10;"CBN Alpin"
"4379";"ls_4940";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/09/03";6.40972;44.45153;30;"CBN Med"
"4380";"ls_4941";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/09/03";6.43584;44.43077;30;"CBN Med"
"4381";"ls_4942";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/05/03";5.7268;43.97617;30;"CBN Med"
"4382";"ls_4943";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/05/03";5.71948;43.97815;30;"CBN Med"
"4383";"ls_4944";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"15/06/03";6.51115;44.13981;30;"CBN Med"
"4384";"ls_4945";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/05/03";5.84793;43.89795;30;"CBN Med"
"4385";"ls_4946";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/07/03";6.67856;44.206;30;"CBN Med"
"4386";"ls_4947";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.06138;44.63326;30;"CBN Med"
"4387";"ls_4948";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/07/03";6.06378;44.63224;30;"CBN Med"
"4388";"ls_4949";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/03";6.04459;44.63393;30;"CBN Med"
"4389";"ls_495";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/98";5.54494;44.79971;10;"CBN Alpin"
"4390";"ls_4950";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/07/03";6.15458;44.61915;30;"CBN Med"
"4391";"ls_4951";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"03/07/03";6.15843;44.62076;30;"CBN Med"
"4392";"ls_4952";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/07/03";6.26498;44.60043;30;"CBN Med"
"4393";"ls_4953";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/07/03";6.25835;44.60189;30;"CBN Med"
"4394";"ls_4954";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.28163;44.58984;30;"CBN Med"
"4395";"ls_4955";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.2817;44.59363;30;"CBN Med"
"4396";"ls_4956";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.27625;44.59381;30;"CBN Med"
"4397";"ls_4957";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.27909;44.59775;30;"CBN Med"
"4398";"ls_4958";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.27997;44.59943;30;"CBN Med"
"4399";"ls_4959";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.2786;44.59887;30;"CBN Med"
"4400";"ls_496";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/98";5.55133;44.79521;10;"CBN Alpin"
"4401";"ls_4960";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.27338;44.59844;30;"CBN Med"
"4402";"ls_4961";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/03";6.27349;44.59797;30;"CBN Med"
"4403";"ls_4962";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/03";6.26849;44.56853;30;"CBN Med"
"4404";"ls_4963";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/05/03";6.26922;44.57052;30;"CBN Med"
"4405";"ls_4964";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/03";6.2714;44.56925;30;"CBN Med"
"4406";"ls_4965";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/03";6.27079;44.57485;30;"CBN Med"
"4407";"ls_4966";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/03";6.28101;44.57238;30;"CBN Med"
"4408";"ls_4967";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/03";6.28383;44.57368;30;"CBN Med"
"4409";"ls_4968";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/03";6.28531;44.58803;30;"CBN Med"
"4410";"ls_4969";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/03";6.28587;44.59155;30;"CBN Med"
"4411";"ls_497";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"02/07/98";5.55142;44.7944;10;"CBN Alpin"
"4412";"ls_4970";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/03";6.3114;44.57073;30;"CBN Med"
"4413";"ls_4971";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/03";6.29556;44.58112;30;"CBN Med"
